 ,Label,Area,Mean,StdDev,X,Y,XM,YM,BX,BY,Width,Height,Circ.,IntDen,RawIntDen,AR,Round,Solidity,source_file
37,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0044-0379,549,69.787,24.253,815.844,380.795,815.338,381.21,804,362,25,35,0.614,38313.0,38313.0,1.805,0.554,0.853,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
38,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0045-0379,419,45.329,8.043,86.23,379.481,86.086,379.105,75,366,22,26,0.896,18993.0,18993.0,1.141,0.876,0.93,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
39,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0047-0390,509,61.444,16.106,662.83,389.781,662.665,390.04,646,377,32,27,0.739,31275.0,31275.0,1.413,0.708,0.872,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
40,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0048-0394,567,42.369,8.579,1113.749,392.895,1113.73,392.811,1101,377,24,34,0.832,24023.0,24023.0,1.491,0.671,0.937,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
41,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0050-0394,433,53.224,13.772,206.001,394.052,206.369,394.026,193,382,25,25,0.848,23046.0,23046.0,1.406,0.711,0.931,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
42,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0051-0419,353,47.459,11.27,625.846,418.823,625.823,418.598,614,409,23,21,0.894,16753.0,16753.0,1.139,0.878,0.933,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
43,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0052-0422,293,42.904,8.851,683.715,422.227,683.481,422.108,673,413,23,18,0.849,12571.0,12571.0,1.27,0.788,0.911,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
44,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0053-0422,113,41.938,6.536,270.739,422.704,270.75,422.72,265,416,12,13,0.85,4739.0,4739.0,1.155,0.866,0.89,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
45,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0055-0458,428,44.364,11.966,179.561,458.037,179.531,458.093,165,449,29,19,0.831,18988.0,18988.0,1.557,0.642,0.943,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
46,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0056-0468,562,40.423,9.003,974.423,468.726,974.375,469.041,962,451,24,35,0.7,22718.0,22718.0,1.727,0.579,0.873,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
47,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0057-0481,522,41.203,9.75,813.427,482.475,813.384,482.478,802,465,26,32,0.652,21508.0,21508.0,1.249,0.801,0.852,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
48,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0058-0477,335,49.006,11.286,368.718,476.891,368.669,477.043,359,466,20,23,0.784,16417.0,16417.0,1.242,0.805,0.908,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
49,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0059-0483,410,45.261,14.935,305.785,483.817,305.618,483.621,292,474,28,19,0.896,18557.0,18557.0,1.448,0.691,0.947,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
50,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0060-0487,277,47.253,8.986,435.114,486.774,435.028,486.98,424,478,22,18,0.839,13089.0,13089.0,1.347,0.743,0.91,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
51,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0061-0501,418,51.533,10.553,578.275,501.457,578.301,501.503,563,491,29,21,0.686,21541.0,21541.0,1.43,0.699,0.893,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
52,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0062-0512,602,43.779,16.446,33.61,511.025,34.0,510.984,17,499,34,27,0.762,26355.0,26355.0,1.272,0.786,0.916,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
53,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0063-0514,798,50.345,16.237,959.308,515.37,958.706,515.019,932,499,53,31,0.486,40175.0,40175.0,2.543,0.393,0.776,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
54,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0064-0519,621,44.944,11.199,1025.403,519.626,1025.181,519.69,1012,502,29,35,0.71,27910.0,27910.0,1.48,0.676,0.879,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
55,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0065-0517,553,45.23,8.373,844.386,517.527,845.07,517.449,827,506,33,23,0.785,25012.0,25012.0,1.741,0.574,0.933,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
56,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0066-0565,1050,54.252,16.888,496.562,566.083,495.474,567.206,473,542,50,47,0.419,56965.0,56965.0,2.145,0.466,0.786,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
57,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0067-0558,643,41.655,12.143,701.215,556.59,701.2,556.601,685,543,32,30,0.759,26784.0,26784.0,1.15,0.87,0.9,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
58,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.tif:0068-0556,625,38.986,14.169,291.924,555.937,291.987,556.029,274,544,35,25,0.795,24366.0,24366.0,1.358,0.737,0.926,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_3M_KO_s2h2_Merged.tif_rotated.csv
1,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0002-0161,457,23.403,5.795,468.623,161.52,468.603,161.565,456,148,24,27,0.842,10695.0,10695.0,1.306,0.766,0.921,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
2,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0004-0166,586,26.411,6.285,156.686,166.577,156.811,166.604,143,152,29,29,0.844,15477.0,15477.0,1.284,0.779,0.941,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
3,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0005-0179,663,36.086,15.07,395.683,180.088,395.692,180.304,384,161,26,36,0.864,23925.0,23925.0,1.345,0.743,0.951,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
4,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0006-0180,390,31.082,7.323,348.587,180.549,348.789,180.628,338,168,22,25,0.907,12122.0,12122.0,1.167,0.857,0.936,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
5,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0007-0198,1007,42.699,20.371,695.714,200.89,695.887,202.029,684,170,26,57,0.641,42998.0,42998.0,2.305,0.434,0.904,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
6,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0008-0214,700,42.283,17.091,601.626,212.939,602.108,213.292,589,196,27,36,0.823,29598.0,29598.0,1.285,0.778,0.949,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
7,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0009-0225,890,43.371,21.838,229.819,223.687,229.7,223.741,216,201,27,49,0.719,38600.0,38600.0,1.859,0.538,0.933,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
8,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0011-0221,467,26.199,7.833,968.554,221.554,968.579,221.896,958,207,22,29,0.842,12235.0,12235.0,1.256,0.796,0.934,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
9,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0012-0228,359,24.468,6.357,126.536,227.904,126.264,228.084,114,218,25,20,0.889,8784.0,8784.0,1.256,0.796,0.932,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
10,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0013-0240,652,49.423,18.206,414.678,241.488,414.816,241.989,400,223,30,34,0.747,32224.0,32224.0,1.268,0.789,0.907,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
11,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0014-0246,627,38.542,7.248,453.803,244.275,453.499,244.275,439,231,28,30,0.694,24166.0,24166.0,1.272,0.786,0.91,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
12,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0015-0256,651,52.774,24.629,370.861,257.136,371.569,258.163,355,239,31,35,0.741,34356.0,34356.0,1.62,0.617,0.911,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
13,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0019-0277,615,41.59,9.06,528.464,277.401,528.508,277.744,515,260,26,34,0.849,25578.0,25578.0,1.423,0.703,0.924,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
14,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0020-0278,593,60.573,24.441,689.409,279.954,689.022,280.916,675,260,26,36,0.625,35920.0,35920.0,1.362,0.734,0.849,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
15,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0022-0282,495,54.968,21.698,719.025,282.211,718.778,282.456,708,267,24,30,0.846,27209.0,27209.0,1.222,0.818,0.937,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
16,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0023-0286,650,35.652,11.12,1135.546,286.112,1135.468,286.572,1123,267,23,38,0.802,23174.0,23174.0,1.682,0.595,0.95,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
17,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0025-0288,505,58.76,19.298,375.981,289.225,376.387,289.519,360,275,33,27,0.771,29674.0,29674.0,1.633,0.612,0.909,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
18,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0026-0293,595,57.36,19.944,567.058,293.618,566.483,295.233,553,275,33,36,0.513,34129.0,34129.0,1.895,0.528,0.761,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
19,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0027-0294,722,38.794,10.312,948.037,294.521,948.157,294.714,931,276,31,36,0.763,28009.0,28009.0,1.387,0.721,0.918,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
20,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0028-0293,660,38.432,12.966,1097.917,291.995,1097.955,292.129,1085,276,25,34,0.873,25365.0,25365.0,1.372,0.729,0.954,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
21,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0029-0294,436,55.814,12.242,635.658,294.601,635.721,294.683,625,281,22,27,0.899,24335.0,24335.0,1.221,0.819,0.941,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
22,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0030-0297,207,32.884,7.36,1013.21,297.051,1013.063,297.048,1005,289,17,16,0.943,6807.0,6807.0,1.069,0.936,0.93,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
23,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0031-0306,430,59.856,20.653,672.47,305.986,672.678,306.106,663,292,22,28,0.868,25738.0,25738.0,1.3,0.769,0.943,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
24,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0033-0317,646,70.55,35.804,774.977,318.142,775.076,319.02,761,297,29,40,0.645,45575.0,45575.0,1.51,0.662,0.86,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
25,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0034-0326,652,89.247,43.521,346.446,327.166,346.785,327.494,330,309,31,34,0.742,58189.0,58189.0,1.238,0.808,0.899,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
26,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0035-0322,405,47.701,15.792,718.927,321.643,718.816,321.218,708,309,21,26,0.885,19319.0,19319.0,1.287,0.777,0.938,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
27,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0036-0329,520,90.115,40.515,642.996,332.344,642.929,332.526,631,313,25,33,0.763,46860.0,46860.0,1.343,0.744,0.911,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
28,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0037-0329,586,47.669,17.442,888.834,327.843,888.613,327.846,875,314,25,31,0.847,27934.0,27934.0,1.352,0.74,0.944,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
29,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0038-0327,406,71.963,21.903,563.458,326.83,563.418,326.463,554,315,22,25,0.887,29217.0,29217.0,1.153,0.868,0.944,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
30,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0040-0336,579,59.741,18.423,839.687,337.554,840.293,338.69,819,319,35,35,0.573,34590.0,34590.0,2.057,0.486,0.82,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
31,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0041-0335,471,62.374,25.516,209.203,335.19,209.353,335.622,198,321,22,28,0.849,29378.0,29378.0,1.286,0.778,0.938,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
32,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0043-0341,816,48.853,13.486,998.46,340.762,997.442,341.876,978,324,43,35,0.575,39864.0,39864.0,2.186,0.457,0.834,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
33,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0044-0336,304,57.72,13.79,798.355,336.753,798.214,337.026,789,326,19,21,0.927,17547.0,17547.0,1.119,0.893,0.94,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
34,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0045-0342,394,70.289,23.297,603.297,343.231,603.201,343.563,593,330,21,25,0.923,27694.0,27694.0,1.266,0.79,0.947,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
35,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0048-0355,594,56.744,19.793,1181.791,353.975,1181.582,353.875,1169,340,26,30,0.869,33706.0,33706.0,1.209,0.827,0.937,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
36,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0049-0359,465,79.269,24.675,666.623,360.59,666.564,360.747,657,342,21,35,0.707,36860.0,36860.0,2.197,0.455,0.913,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
37,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0051-0361,363,47.405,13.969,183.489,362.357,183.86,363.095,174,348,21,27,0.72,17208.0,17208.0,1.885,0.531,0.869,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
38,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0052-0366,812,82.484,26.029,542.095,367.393,542.747,367.707,521,349,39,35,0.585,66977.0,66977.0,1.53,0.653,0.821,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
39,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.tif:0053-0376,985,75.282,24.399,801.429,375.723,801.915,374.445,784,351,35,50,0.39,74153.0,74153.0,1.344,0.744,0.78,C2-MAX_TILESCANS_lif - 20250402_CTNND2_ASTRO_PNN-freefloating_juvenile_set1_55193_4M_HET_s2h2_Merged.tif_rotated.csv
